transaction_id,timestamp,amount,currency,origin,destination,is_foreign,suspicious_flag
TX_Bank_B_00672,2025-11-22 04:01:38.105823,65.07,EUR,CUST_7005,BENEF_5366,0,0
TX_Bank_B_00673,2026-01-01 04:01:38.105826,646.31,EUR,CUST_5971,BENEF_9562,0,0
TX_Bank_B_00674,2025-12-06 04:01:38.105827,57.54,GBP,CUST_7608,BENEF_5830,0,0
TX_Bank_B_00675,2025-12-22 04:01:38.105828,595.55,USD,CUST_1034,BENEF_7534,0,0
TX_Bank_B_00676,2025-11-22 04:01:38.105829,88.23,EUR,CUST_6347,BENEF_6239,0,0
TX_Bank_B_00677,2025-11-26 04:01:38.105830,75.86,EUR,CUST_8556,BENEF_6513,0,0
TX_Bank_B_00678,2025-10-26 04:01:38.105831,134.47,GBP,CUST_9776,BENEF_7995,0,0
TX_Bank_B_00679,2026-01-02 04:01:38.105832,43.31,EUR,CUST_2017,BENEF_8943,1,0
TX_Bank_B_00680,2026-01-05 04:01:38.105833,284.3,USD,CUST_5660,BENEF_5753,1,0
TX_Bank_B_00681,2025-12-11 04:01:38.105834,3236.45,EUR,CUST_9010,BENEF_8435,0,0
TX_Bank_B_00682,2025-11-08 04:01:38.105835,5.4,EUR,CUST_5734,BENEF_5944,1,0
TX_Bank_B_00683,2025-12-07 04:01:38.105837,257.99,EUR,CUST_3060,BENEF_9004,1,0
TX_Bank_B_00684,2025-12-13 04:01:38.105838,4.36,USD,CUST_4220,BENEF_7140,1,0
TX_Bank_B_00685,2025-12-25 04:01:38.105839,276.37,USD,CUST_8313,BENEF_9973,0,0
TX_Bank_B_00686,2025-12-10 04:01:38.105840,6.39,USD,CUST_4710,BENEF_7950,0,0
TX_Bank_B_00687,2025-12-30 04:01:38.105841,53.14,EUR,CUST_9865,BENEF_9787,1,0
TX_Bank_B_00688,2026-01-10 04:01:38.105842,190.81,GBP,CUST_2524,BENEF_6087,0,0
TX_Bank_B_00689,2025-10-29 04:01:38.105843,19.29,GBP,CUST_1422,BENEF_6032,1,0
TX_Bank_B_00690,2026-01-06 04:01:38.105845,178.68,EUR,CUST_3925,BENEF_7852,0,0
TX_Bank_B_00691,2025-12-13 04:01:38.105846,390.42,USD,CUST_7548,BENEF_5486,0,0
TX_Bank_B_00692,2025-11-15 04:01:38.105847,483.57,USD,CUST_8502,BENEF_5991,0,0
TX_Bank_B_00693,2025-11-25 04:01:38.105848,20.47,EUR,CUST_3779,BENEF_7696,0,0
TX_Bank_B_00694,2025-12-29 04:01:38.105849,471.73,EUR,CUST_3771,BENEF_5520,1,0
TX_Bank_B_00695,2025-12-08 04:01:38.105850,67.09,EUR,CUST_5490,BENEF_7089,0,0
TX_Bank_B_00696,2025-10-30 04:01:38.105851,329.1,GBP,CUST_4107,BENEF_6988,0,0
TX_Bank_B_00697,2025-11-14 04:01:38.105852,780.72,EUR,CUST_4356,BENEF_6312,0,0
TX_Bank_B_00698,2025-12-18 04:01:38.105853,65.3,GBP,CUST_9649,BENEF_8018,0,0
TX_Bank_B_00699,2025-11-11 04:01:38.105854,294.74,EUR,CUST_5985,BENEF_8996,0,0
TX_Bank_B_00700,2025-12-06 04:01:38.105856,49.02,EUR,CUST_6107,BENEF_6844,0,0
TX_Bank_B_00701,2025-11-18 04:01:38.105857,26.78,EUR,CUST_8295,BENEF_9439,1,0
TX_Bank_B_00702,2025-12-13 04:01:38.105858,853.16,USD,CUST_6244,BENEF_9489,0,0
TX_Bank_B_00703,2025-11-11 04:01:38.105859,18.51,USD,CUST_4869,BENEF_5553,0,0
TX_Bank_B_00704,2025-12-13 04:01:38.105860,852.49,USD,CUST_8287,BENEF_9129,1,0
TX_Bank_B_00705,2025-10-25 04:01:38.105861,669.1,EUR,CUST_4418,BENEF_6173,1,0
TX_Bank_B_00706,2025-12-22 04:01:38.105862,22.69,USD,CUST_9921,BENEF_7246,0,0
TX_Bank_B_00707,2025-11-17 04:01:38.105863,70.6,EUR,CUST_6282,BENEF_8291,0,0
TX_Bank_B_00708,2025-12-09 04:01:38.105864,136.85,EUR,CUST_9786,BENEF_8229,0,0
TX_Bank_B_00709,2025-12-26 04:01:38.105865,21.44,EUR,CUST_7857,BENEF_5455,0,0
TX_Bank_B_00710,2025-12-21 04:01:38.105866,149.17,EUR,CUST_3798,BENEF_6970,0,0
TX_Bank_B_00711,2025-12-03 04:01:38.105867,62.47,GBP,CUST_5727,BENEF_7298,1,0
TX_Bank_B_00712,2025-11-10 04:01:38.105868,96.75,EUR,CUST_2759,BENEF_5989,0,0
TX_Bank_B_00713,2025-12-29 04:01:38.105870,20.42,USD,CUST_7763,BENEF_6393,0,0
TX_Bank_B_00714,2025-11-11 04:01:38.105871,28.53,USD,CUST_2302,BENEF_5594,1,0
TX_Bank_B_00715,2025-12-16 04:01:38.105872,102.07,EUR,CUST_2933,BENEF_5925,0,0
TX_Bank_B_00716,2025-10-28 04:01:38.105873,273.84,GBP,CUST_3702,BENEF_7209,0,0
TX_Bank_B_00717,2025-11-30 04:01:38.105874,489.65,EUR,ENTITY_X,BENEF_6746,1,1
TX_Bank_B_00718,2025-10-29 04:01:38.105875,8.18,USD,CUST_8368,BENEF_8119,0,0
TX_Bank_B_00719,2025-11-09 04:01:38.105876,86.81,EUR,CUST_3805,BENEF_7300,1,0
TX_Bank_B_00720,2026-01-05 04:01:38.105877,3270.95,EUR,CUST_7101,BENEF_7293,0,0
TX_Bank_B_00721,2025-12-16 04:01:38.105878,219.55,USD,CUST_3109,BENEF_7930,0,0
TX_Bank_B_00722,2025-11-04 04:01:38.105879,16.73,EUR,CUST_8078,BENEF_8325,0,0
TX_Bank_B_00723,2025-11-20 04:01:38.105880,50.57,EUR,CUST_7425,BENEF_8422,1,0
TX_Bank_B_00724,2025-12-27 04:01:38.105881,224.44,USD,CUST_9682,BENEF_6202,0,0
TX_Bank_B_00725,2025-11-02 04:01:38.105882,564.56,EUR,CUST_5190,BENEF_7029,0,0
TX_Bank_B_00726,2026-01-14 04:01:38.105884,871.62,EUR,CUST_5732,BENEF_7169,0,0
TX_Bank_B_00727,2025-12-02 04:01:38.105884,2390.83,USD,ENTITY_Y,BENEF_7232,1,1
TX_Bank_B_00728,2025-11-24 04:01:38.105886,283.55,USD,CUST_6846,BENEF_7779,1,0
TX_Bank_B_00729,2025-11-01 04:01:38.105887,470.7,GBP,CUST_9934,BENEF_9650,0,0
TX_Bank_B_00730,2026-01-04 04:01:38.105888,2001.87,EUR,CUST_9882,BENEF_6337,1,0
TX_Bank_B_00731,2026-01-13 04:01:38.105889,3310.96,USD,CUST_5131,BENEF_9024,0,0
TX_Bank_B_00732,2025-11-21 04:01:38.105890,145.1,EUR,CUST_2820,BENEF_9675,0,0
TX_Bank_B_00733,2026-01-03 04:01:38.105891,216.78,USD,CUST_6703,BENEF_5045,0,0
TX_Bank_B_00734,2025-11-21 04:01:38.105892,2236.11,USD,ENTITY_Y,BENEF_8880,0,1
TX_Bank_B_00735,2025-11-17 04:01:38.105893,233.7,USD,CUST_7315,BENEF_8177,1,0
TX_Bank_B_00736,2026-01-01 04:01:38.105894,50.62,USD,CUST_9723,BENEF_5213,0,0
TX_Bank_B_00737,2026-01-04 04:01:38.105895,337.0,EUR,CUST_4395,BENEF_6056,0,0
TX_Bank_B_00738,2026-01-14 04:01:38.105897,84.56,EUR,CUST_5741,BENEF_6123,0,0
TX_Bank_B_00739,2025-12-21 04:01:38.105897,671.04,GBP,CUST_6734,BENEF_5793,1,0
TX_Bank_B_00740,2026-01-03 04:01:38.105899,73.41,USD,CUST_4243,BENEF_7592,0,0
TX_Bank_B_00741,2025-12-15 04:01:38.105900,3273.35,GBP,CUST_8634,BENEF_6313,0,0
TX_Bank_B_00742,2025-12-07 04:01:38.105901,139.42,USD,CUST_6462,BENEF_6791,0,0
TX_Bank_B_00743,2025-12-21 04:01:38.105902,153.71,EUR,CUST_7645,BENEF_8924,1,0
TX_Bank_B_00744,2025-12-31 04:01:38.105903,235.7,USD,CUST_9847,BENEF_9917,0,0
TX_Bank_B_00745,2025-12-27 04:01:38.105904,17.57,EUR,CUST_5167,BENEF_8270,0,0
TX_Bank_B_00746,2025-12-12 04:01:38.105905,393.5,EUR,ENTITY_Y,BENEF_7160,0,1
TX_Bank_B_00747,2025-10-16 04:01:38.105906,784.77,GBP,CUST_5177,BENEF_6584,1,0
TX_Bank_B_00748,2025-12-06 04:01:38.105907,2.85,EUR,CUST_4254,BENEF_5323,0,0
TX_Bank_B_00749,2025-12-23 04:01:38.105908,112.94,EUR,CUST_7211,BENEF_8300,0,0
TX_Bank_B_00750,2025-11-04 04:01:38.105909,192.07,EUR,CUST_4362,BENEF_9333,1,0
TX_Bank_B_00751,2025-10-20 04:01:38.105911,113.9,EUR,CUST_2899,BENEF_9559,0,0
TX_Bank_B_00752,2025-10-24 04:01:38.105912,443.18,USD,CUST_9890,BENEF_5211,1,0
TX_Bank_B_00753,2025-12-21 04:01:38.105913,86.26,EUR,CUST_2132,BENEF_7618,1,0
TX_Bank_B_00754,2026-01-03 04:01:38.105914,118.15,EUR,CUST_4463,BENEF_5701,0,0
TX_Bank_B_00755,2025-10-28 04:01:38.105915,149.33,EUR,CUST_9541,BENEF_6196,0,0
TX_Bank_B_00756,2025-12-31 04:01:38.105916,388.01,GBP,CUST_8570,BENEF_9293,1,0
TX_Bank_B_00757,2025-12-04 04:01:38.105917,35.83,EUR,CUST_1882,BENEF_5765,0,0
TX_Bank_B_00758,2026-01-11 04:01:38.105918,428.41,GBP,CUST_3580,BENEF_6340,0,0
TX_Bank_B_00759,2025-12-18 04:01:38.105919,39.96,USD,CUST_1515,BENEF_7409,0,0
TX_Bank_B_00760,2025-12-07 04:01:38.105920,524.2,EUR,CUST_4639,BENEF_9656,1,0
TX_Bank_B_00761,2025-11-24 04:01:38.105923,94.07,GBP,CUST_6408,BENEF_5992,0,0
TX_Bank_B_00762,2025-12-03 04:01:38.105924,9.73,EUR,ENTITY_X,BENEF_7667,1,1
TX_Bank_B_00763,2025-11-11 04:01:38.105925,247.29,EUR,CUST_2868,BENEF_6495,0,0
TX_Bank_B_00764,2026-01-09 04:01:38.105927,83.03,EUR,CUST_7324,BENEF_9323,1,0
TX_Bank_B_00765,2025-11-19 04:01:38.105928,482.4,EUR,CUST_6623,BENEF_9377,1,0
TX_Bank_B_00766,2025-10-23 04:01:38.105929,377.17,USD,CUST_9011,BENEF_9276,0,0
TX_Bank_B_00767,2025-12-13 04:01:38.105930,741.03,EUR,CUST_8368,BENEF_9012,0,0
TX_Bank_B_00768,2025-11-14 04:01:38.105931,349.2,EUR,CUST_9602,BENEF_7606,1,0
TX_Bank_B_00769,2025-11-06 04:01:38.105932,659.32,USD,CUST_3569,BENEF_6221,1,0
TX_Bank_B_00770,2025-10-28 04:01:38.105933,709.63,USD,CUST_5194,BENEF_5142,1,0
TX_Bank_B_00771,2025-12-01 04:01:38.105934,787.99,EUR,CUST_6758,BENEF_7431,0,0
TX_Bank_B_00772,2025-12-18 04:01:38.105935,28.39,GBP,CUST_4687,BENEF_9576,1,0
TX_Bank_B_00773,2025-12-01 04:01:38.105936,462.89,USD,CUST_3715,BENEF_8712,0,0
TX_Bank_B_00774,2025-12-29 04:01:38.105937,2481.62,EUR,CUST_3564,BENEF_5254,0,0
TX_Bank_B_00775,2026-01-09 04:01:38.105938,69.1,EUR,CUST_5574,BENEF_5381,0,0
TX_Bank_B_00776,2025-10-17 04:01:38.105939,378.31,EUR,CUST_3965,BENEF_8920,0,0
TX_Bank_B_00777,2025-12-04 04:01:38.105940,1656.86,EUR,CUST_8271,BENEF_8041,0,0
TX_Bank_B_00778,2025-10-17 04:01:38.105941,485.79,EUR,CUST_9987,BENEF_7306,0,0
TX_Bank_B_00779,2025-11-05 04:01:38.105943,53.98,EUR,CUST_6554,BENEF_6160,0,0
TX_Bank_B_00780,2025-10-20 04:01:38.105944,113.84,EUR,CUST_8379,BENEF_6592,0,0
TX_Bank_B_00781,2025-12-16 04:01:38.105945,1226.0,USD,CUST_5455,BENEF_5478,0,0
TX_Bank_B_00782,2025-12-19 04:01:38.105946,40.9,EUR,CUST_1888,BENEF_9490,1,0
TX_Bank_B_00783,2025-10-26 04:01:38.105947,589.6,USD,CUST_6115,BENEF_7909,0,0
TX_Bank_B_00784,2025-11-09 04:01:38.105948,725.36,EUR,CUST_9678,BENEF_7600,0,0
TX_Bank_B_00785,2025-10-29 04:01:38.105949,358.44,GBP,CUST_7781,BENEF_7555,0,0
TX_Bank_B_00786,2025-11-21 04:01:38.105950,435.48,USD,CUST_1209,BENEF_8580,0,0
TX_Bank_B_00787,2025-11-15 04:01:38.105952,223.63,EUR,CUST_4929,BENEF_9994,0,0
TX_Bank_B_00788,2025-12-25 04:01:38.105953,267.92,EUR,CUST_3465,BENEF_5302,1,0
TX_Bank_B_00789,2025-10-29 04:01:38.105954,196.2,USD,CUST_6115,BENEF_7202,0,0
TX_Bank_B_00790,2025-12-01 04:01:38.105955,190.6,GBP,CUST_5695,BENEF_7287,0,0
TX_Bank_B_00791,2025-11-04 04:01:38.105956,16.94,EUR,CUST_3950,BENEF_9721,1,0
TX_Bank_B_00792,2025-12-23 04:01:38.105957,185.92,EUR,CUST_5502,BENEF_6704,0,0
TX_Bank_B_00793,2025-11-09 04:01:38.105958,525.26,EUR,CUST_8942,BENEF_5099,0,0
TX_Bank_B_00794,2025-11-07 04:01:38.105959,142.35,USD,CUST_3297,BENEF_9507,0,0
TX_Bank_B_00795,2025-12-06 04:01:38.105960,78.04,EUR,CUST_4686,BENEF_7893,0,0
TX_Bank_B_00796,2026-01-12 04:01:38.105962,376.45,EUR,CUST_9537,BENEF_7078,0,0
TX_Bank_B_00797,2026-01-12 04:01:38.105963,21.89,EUR,CUST_2505,BENEF_5339,0,0
TX_Bank_B_00798,2025-10-29 04:01:38.105964,5.59,EUR,CUST_8593,BENEF_6199,0,0
TX_Bank_B_00799,2025-10-31 04:01:38.105965,198.74,USD,CUST_2416,BENEF_8261,0,0
TX_Bank_B_00800,2025-12-01 04:01:38.105966,47.34,USD,CUST_7498,BENEF_8062,0,0
TX_Bank_B_00801,2025-12-26 04:01:38.105967,18.97,EUR,CUST_3742,BENEF_7923,0,0
TX_Bank_B_00802,2025-12-29 04:01:38.105968,92.66,USD,CUST_1573,BENEF_9938,0,0
TX_Bank_B_00803,2025-11-20 04:01:38.105969,99.86,USD,CUST_3377,BENEF_9223,1,0
TX_Bank_B_00804,2026-01-09 04:01:38.105970,862.4,EUR,CUST_3438,BENEF_6380,0,0
TX_Bank_B_00805,2026-01-06 04:01:38.105971,186.82,EUR,CUST_6954,BENEF_8612,0,0
TX_Bank_B_00806,2025-11-07 04:01:38.105972,505.58,EUR,CUST_9812,BENEF_5526,1,0
TX_Bank_B_00807,2025-12-05 04:01:38.105973,525.38,USD,CUST_1260,BENEF_5998,0,0
TX_Bank_B_00808,2025-10-20 04:01:38.105974,252.71,EUR,CUST_6997,BENEF_9143,0,0
TX_Bank_B_00809,2025-11-04 04:01:38.105976,301.39,EUR,CUST_4410,BENEF_9021,0,0
TX_Bank_B_00810,2025-12-08 04:01:38.105977,86.08,GBP,CUST_1858,BENEF_8435,0,0
TX_Bank_B_00811,2025-11-29 04:01:38.105978,107.15,EUR,CUST_8021,BENEF_5495,0,0
TX_Bank_B_00812,2025-12-23 04:01:38.105979,241.89,GBP,CUST_8956,BENEF_5302,1,0
TX_Bank_B_00813,2025-11-05 04:01:38.105980,221.28,GBP,CUST_2834,BENEF_8166,1,0
TX_Bank_B_00814,2025-12-03 04:01:38.105981,20126.76,GBP,CUST_8398,BENEF_5672,0,0
TX_Bank_B_00815,2025-10-18 04:01:38.105982,304.35,USD,CUST_4933,BENEF_7348,1,0
TX_Bank_B_00816,2025-10-18 04:01:38.105983,57.93,USD,CUST_7748,BENEF_5648,1,0
TX_Bank_B_00817,2026-01-02 04:01:38.105984,29.2,EUR,CUST_6123,BENEF_8737,0,0
TX_Bank_B_00818,2025-11-05 04:01:38.105985,17.25,EUR,CUST_7411,BENEF_9526,0,0
TX_Bank_B_00819,2025-12-08 04:01:38.105987,1302.96,USD,CUST_3916,BENEF_8912,0,0
TX_Bank_B_00820,2026-01-10 04:01:38.105988,37.59,USD,ENTITY_X,BENEF_7818,0,1
TX_Bank_B_00821,2025-10-21 04:01:38.105989,527.99,USD,CUST_1035,BENEF_9075,0,0
TX_Bank_B_00822,2025-12-02 04:01:38.105990,522.27,USD,CUST_2553,BENEF_8658,0,0
TX_Bank_B_00823,2025-11-21 04:01:38.105991,43.91,EUR,CUST_1079,BENEF_9599,1,0
TX_Bank_B_00824,2025-12-20 04:01:38.105992,284.52,EUR,CUST_9971,BENEF_5682,1,0
TX_Bank_B_00825,2025-10-25 04:01:38.105993,675.46,EUR,CUST_3144,BENEF_5754,0,0
TX_Bank_B_00826,2025-12-25 04:01:38.105994,9.98,EUR,CUST_9455,BENEF_7494,0,0
TX_Bank_B_00827,2026-01-09 04:01:38.105995,382.24,EUR,CUST_4498,BENEF_9751,0,0
TX_Bank_B_00828,2025-12-23 04:01:38.105996,937.98,USD,CUST_5130,BENEF_7806,0,0
TX_Bank_B_00829,2025-10-26 04:01:38.105997,126.27,EUR,CUST_9771,BENEF_7481,1,0
TX_Bank_B_00830,2026-01-03 04:01:38.105998,67.79,USD,CUST_9593,BENEF_9686,0,0
TX_Bank_B_00831,2025-11-15 04:01:38.105999,75.0,EUR,CUST_6962,BENEF_8762,0,0
TX_Bank_B_00832,2025-11-25 04:01:38.106000,3.4,EUR,CUST_5349,BENEF_6172,1,0
TX_Bank_B_00833,2025-11-21 04:01:38.106001,44.17,GBP,CUST_8387,BENEF_5280,1,0
TX_Bank_B_00834,2025-11-06 04:01:38.106002,281.17,EUR,CUST_6500,BENEF_9033,1,0
TX_Bank_B_00835,2025-11-06 04:01:38.106004,20.05,USD,CUST_7339,BENEF_8511,1,0
TX_Bank_B_00836,2025-11-27 04:01:38.106005,135.29,USD,CUST_2185,BENEF_7272,0,0
TX_Bank_B_00837,2025-11-28 04:01:38.106006,592.42,USD,CUST_5292,BENEF_7814,1,0
TX_Bank_B_00838,2025-10-31 04:01:38.106007,114.3,EUR,CUST_9858,BENEF_5392,1,0
TX_Bank_B_00839,2025-10-24 04:01:38.106008,572.87,EUR,CUST_4457,BENEF_7550,0,0
TX_Bank_B_00840,2025-11-27 04:01:38.106009,25.0,USD,CUST_6962,BENEF_5816,0,0
TX_Bank_B_00841,2025-12-12 04:01:38.106010,91.05,EUR,CUST_9532,BENEF_9762,0,0
TX_Bank_B_00842,2026-01-01 04:01:38.106011,1236.27,EUR,CUST_3363,BENEF_7112,0,0
TX_Bank_B_00843,2025-12-19 04:01:38.106012,40.03,USD,CUST_1268,BENEF_6742,1,0
TX_Bank_B_00844,2025-11-30 04:01:38.106013,123.6,EUR,CUST_5570,BENEF_7045,0,0
TX_Bank_B_00845,2025-12-28 04:01:38.106015,42244.79,EUR,CUST_4760,BENEF_9051,1,1
TX_Bank_B_00846,2026-01-06 04:01:38.106016,398.34,USD,ENTITY_Y,BENEF_6793,1,1
TX_Bank_B_00847,2025-12-12 04:01:38.106017,184.29,EUR,CUST_2761,BENEF_7238,0,0
TX_Bank_B_00848,2025-10-19 04:01:38.106018,15.76,EUR,CUST_4312,BENEF_7099,0,0
TX_Bank_B_00849,2026-01-02 04:01:38.106019,70.95,EUR,CUST_6641,BENEF_6935,1,0
TX_Bank_B_00850,2026-01-14 04:01:38.106020,80.62,EUR,CUST_3707,BENEF_6238,0,0
TX_Bank_B_00851,2025-11-28 04:01:38.106021,24.95,EUR,CUST_9875,BENEF_7121,0,0
TX_Bank_B_00852,2025-11-26 04:01:38.106022,43.08,EUR,CUST_8276,BENEF_7579,0,0
TX_Bank_B_00853,2025-12-05 04:01:38.106023,294.54,EUR,CUST_4096,BENEF_9335,0,0
TX_Bank_B_00854,2025-10-31 04:01:38.106024,41.97,EUR,CUST_5479,BENEF_8061,0,0
TX_Bank_B_00855,2025-12-15 04:01:38.106025,224.09,EUR,CUST_3938,BENEF_5225,0,0
TX_Bank_B_00856,2025-10-31 04:01:38.106026,12.49,EUR,CUST_6096,BENEF_9181,1,0
TX_Bank_B_00857,2025-12-30 04:01:38.106027,19.66,USD,CUST_3860,BENEF_7906,1,0
TX_Bank_B_00858,2025-10-29 04:01:38.106028,1679.78,EUR,CUST_8692,BENEF_9512,0,0
TX_Bank_B_00859,2025-10-21 04:01:38.106029,577.42,USD,CUST_2678,BENEF_6012,0,0
TX_Bank_B_00860,2025-12-08 04:01:38.106031,357.81,EUR,CUST_4916,BENEF_9488,0,0
TX_Bank_B_00861,2025-12-10 04:01:38.106033,387.75,EUR,CUST_8043,BENEF_9498,1,0
TX_Bank_B_00862,2025-11-23 04:01:38.106034,89.63,EUR,CUST_3787,BENEF_6453,0,0
TX_Bank_B_00863,2025-12-29 04:01:38.106036,570.67,EUR,CUST_2666,BENEF_9637,0,0
TX_Bank_B_00864,2025-12-28 04:01:38.106037,51.98,USD,CUST_4616,BENEF_6535,0,0
TX_Bank_B_00865,2025-10-21 04:01:38.106038,504.63,USD,CUST_7991,BENEF_5746,0,0
TX_Bank_B_00866,2025-12-29 04:01:38.106039,61.02,EUR,CUST_1599,BENEF_9084,0,0
TX_Bank_B_00867,2025-12-09 04:01:38.106040,428.37,EUR,CUST_5731,BENEF_7052,0,0
TX_Bank_B_00868,2025-10-17 04:01:38.106041,310.36,EUR,CUST_3454,BENEF_5385,1,0
TX_Bank_B_00869,2025-10-22 04:01:38.106042,277.24,USD,CUST_4716,BENEF_7941,0,0
TX_Bank_B_00870,2026-01-11 04:01:38.106043,13.37,EUR,CUST_6808,BENEF_7868,0,0
TX_Bank_B_00871,2025-11-05 04:01:38.106045,44.03,EUR,CUST_9574,BENEF_7271,0,0
TX_Bank_B_00872,2025-11-10 04:01:38.106046,657.76,USD,CUST_2242,BENEF_8909,1,0
TX_Bank_B_00873,2025-11-07 04:01:38.106047,103.97,EUR,CUST_9841,BENEF_7211,0,0
TX_Bank_B_00874,2025-12-12 04:01:38.106048,110.02,EUR,CUST_3713,BENEF_5054,0,0
TX_Bank_B_00875,2025-12-27 04:01:38.106049,82.61,USD,CUST_2603,BENEF_8311,0,0
TX_Bank_B_00876,2025-12-14 04:01:38.106050,696.92,EUR,CUST_6721,BENEF_7028,1,0
TX_Bank_B_00877,2025-11-23 04:01:38.106051,196.14,GBP,CUST_2632,BENEF_6125,1,0
TX_Bank_B_00878,2025-11-08 04:01:38.106052,92.61,USD,CUST_9643,BENEF_5607,0,0
TX_Bank_B_00879,2025-11-05 04:01:38.106053,55.64,USD,CUST_9055,BENEF_6387,1,0
TX_Bank_B_00880,2025-12-29 04:01:38.106054,121.03,EUR,CUST_7859,BENEF_9246,0,0
TX_Bank_B_00881,2025-12-12 04:01:38.106055,91.69,EUR,CUST_5072,BENEF_6038,0,0
TX_Bank_B_00882,2025-12-07 04:01:38.106056,671.78,USD,CUST_7517,BENEF_8584,1,0
TX_Bank_B_00883,2025-11-20 04:01:38.106057,184.42,USD,ENTITY_X,BENEF_7854,0,1
TX_Bank_B_00884,2025-11-26 04:01:38.106058,110.04,EUR,CUST_2648,BENEF_8539,0,0
TX_Bank_B_00885,2026-01-03 04:01:38.106060,0.56,EUR,CUST_3118,BENEF_6300,0,0
TX_Bank_B_00886,2025-12-01 04:01:38.106061,129.64,EUR,CUST_4485,BENEF_9673,1,0
TX_Bank_B_00887,2026-01-11 04:01:38.106062,219.58,EUR,CUST_5001,BENEF_8262,0,0
TX_Bank_B_00888,2025-11-13 04:01:38.106063,20.12,EUR,CUST_2422,BENEF_8440,0,0
TX_Bank_B_00889,2025-12-16 04:01:38.106064,837.44,USD,CUST_6384,BENEF_7704,0,0
TX_Bank_B_00890,2025-11-14 04:01:38.106065,42.62,EUR,CUST_4212,BENEF_7366,1,0
TX_Bank_B_00891,2025-10-23 04:01:38.106066,25.81,EUR,CUST_7984,BENEF_5581,0,0
TX_Bank_B_00892,2026-01-06 04:01:38.106067,32.47,EUR,CUST_7684,BENEF_7263,0,0
TX_Bank_B_00893,2025-11-12 04:01:38.106068,43.05,EUR,CUST_6693,BENEF_5955,0,0
TX_Bank_B_00894,2025-12-07 04:01:38.106069,103.88,USD,CUST_6276,BENEF_9672,1,0
TX_Bank_B_00895,2025-12-15 04:01:38.106070,73.19,USD,CUST_5426,BENEF_5843,0,0
TX_Bank_B_00896,2025-11-11 04:01:38.106072,119.44,EUR,CUST_3640,BENEF_5426,0,0
TX_Bank_B_00897,2026-01-10 04:01:38.106073,71.59,EUR,CUST_7107,BENEF_8419,1,0
TX_Bank_B_00898,2025-12-29 04:01:38.106074,63.51,USD,CUST_9604,BENEF_9102,1,0
TX_Bank_B_00899,2025-11-17 04:01:38.106075,5.06,EUR,CUST_8490,BENEF_9531,0,0
TX_Bank_B_00900,2026-01-06 04:01:38.106076,229.47,EUR,CUST_6965,BENEF_5029,0,0
TX_Bank_B_00901,2025-11-30 04:01:38.106078,251.9,EUR,ENTITY_X,BENEF_8290,0,1
TX_Bank_B_00902,2025-11-04 04:01:38.106079,889.8,EUR,CUST_4947,BENEF_5175,1,0
TX_Bank_B_00903,2025-12-29 04:01:38.106080,33.26,EUR,CUST_6232,BENEF_8634,0,0
TX_Bank_B_00904,2025-10-24 04:01:38.106081,400.94,GBP,CUST_5722,BENEF_7816,0,0
TX_Bank_B_00905,2025-11-30 04:01:38.106082,165.06,EUR,CUST_4370,BENEF_6456,1,0
TX_Bank_B_00906,2025-11-07 04:01:38.106084,1020.31,EUR,CUST_9587,BENEF_9661,0,0
TX_Bank_B_00907,2026-01-09 04:01:38.106085,511.81,EUR,CUST_2661,BENEF_8033,1,0
TX_Bank_B_00908,2026-01-06 04:01:38.106086,966.22,USD,CUST_6050,BENEF_6088,0,0
TX_Bank_B_00909,2026-01-13 04:01:38.106087,198.75,EUR,CUST_8539,BENEF_7230,0,0
TX_Bank_B_00910,2025-12-18 04:01:38.106088,155.52,USD,CUST_9620,BENEF_6923,1,0
TX_Bank_B_00911,2026-01-13 04:01:38.106089,381.64,USD,CUST_2047,BENEF_8138,1,0
TX_Bank_B_00912,2025-11-18 04:01:38.106090,1156.68,EUR,CUST_7554,BENEF_5509,0,0
TX_Bank_B_00913,2025-12-20 04:01:38.106091,150.78,EUR,CUST_8104,BENEF_8596,0,0
TX_Bank_B_00914,2025-10-24 04:01:38.106093,57.73,USD,CUST_6834,BENEF_7093,0,0
TX_Bank_B_00915,2025-11-08 04:01:38.106094,269.93,USD,CUST_5549,BENEF_8113,0,0
TX_Bank_B_00916,2025-11-17 04:01:38.106095,235.77,EUR,CUST_8878,BENEF_9786,0,0
TX_Bank_B_00917,2025-11-12 04:01:38.106096,29.58,USD,CUST_9445,BENEF_7187,0,0
TX_Bank_B_00918,2025-10-25 04:01:38.106097,34.24,EUR,CUST_1778,BENEF_7860,0,0
TX_Bank_B_00919,2026-01-14 04:01:38.106098,79.52,EUR,CUST_1065,BENEF_7328,0,0
TX_Bank_B_00920,2025-12-18 04:01:38.106099,82.03,EUR,CUST_5531,BENEF_7984,0,0
TX_Bank_B_00921,2026-01-09 04:01:38.106100,307.16,EUR,CUST_4175,BENEF_8241,0,0
TX_Bank_B_00922,2025-10-29 04:01:38.106101,342.6,USD,CUST_8916,BENEF_9621,0,0
TX_Bank_B_00923,2025-12-17 04:01:38.106102,46.25,USD,CUST_3525,BENEF_8478,0,0
TX_Bank_B_00924,2025-12-26 04:01:38.106103,31.55,USD,CUST_4154,BENEF_9570,0,0
TX_Bank_B_00925,2025-10-25 04:01:38.106104,22.51,EUR,CUST_5497,BENEF_9802,0,0
