transaction_id,timestamp,amount,currency,origin,destination,is_foreign,suspicious_flag
TX_Bank_A_00708,2025-11-03 04:01:38.060372,6.53,USD,CUST_7221,BENEF_7826,0,0
TX_Bank_A_00709,2025-10-22 04:01:38.060373,1890.67,GBP,CUST_1472,BENEF_7000,0,0
TX_Bank_A_00710,2026-01-11 04:01:38.060374,203.68,EUR,CUST_3140,BENEF_9326,0,0
TX_Bank_A_00711,2026-01-04 04:01:38.060375,128.37,EUR,CUST_8997,BENEF_9990,0,0
TX_Bank_A_00712,2025-10-24 04:01:38.060376,65.54,USD,CUST_7738,BENEF_5346,0,0
TX_Bank_A_00713,2025-11-21 04:01:38.060377,270.08,USD,CUST_2037,BENEF_9975,0,0
TX_Bank_A_00714,2025-12-28 04:01:38.060378,140.27,EUR,CUST_6148,BENEF_8675,0,0
TX_Bank_A_00715,2025-11-16 04:01:38.060379,776.62,EUR,ENTITY_Z,BENEF_6380,1,1
TX_Bank_A_00716,2025-12-22 04:01:38.060380,176.15,USD,CUST_4669,BENEF_9288,0,0
TX_Bank_A_00717,2026-01-08 04:01:38.060381,185.95,EUR,CUST_6542,BENEF_6843,0,0
TX_Bank_A_00718,2025-12-12 04:01:38.060382,86.02,EUR,CUST_2560,BENEF_6432,1,0
TX_Bank_A_00719,2025-11-27 04:01:38.060383,136.26,EUR,CUST_5072,BENEF_5615,0,0
TX_Bank_A_00720,2025-12-04 04:01:38.060384,235.5,EUR,CUST_7305,BENEF_8006,1,0
TX_Bank_A_00721,2025-12-18 04:01:38.060385,11.41,USD,CUST_1894,BENEF_6092,0,0
TX_Bank_A_00722,2025-11-17 04:01:38.060387,19.64,EUR,ENTITY_X,BENEF_9208,1,1
TX_Bank_A_00723,2025-12-04 04:01:38.060388,452.55,USD,CUST_8688,BENEF_7894,0,0
TX_Bank_A_00724,2025-12-02 04:01:38.060389,191.77,EUR,CUST_3709,BENEF_5417,1,0
TX_Bank_A_00725,2025-11-27 04:01:38.060391,112.62,EUR,CUST_9055,BENEF_8462,1,0
TX_Bank_A_00726,2025-12-10 04:01:38.060392,152.57,USD,CUST_6421,BENEF_9059,0,0
TX_Bank_A_00727,2025-11-22 04:01:38.060393,249.98,EUR,CUST_1824,BENEF_8105,0,0
TX_Bank_A_00728,2025-12-13 04:01:38.060395,66.05,EUR,CUST_7203,BENEF_6396,0,0
TX_Bank_A_00729,2026-01-04 04:01:38.060396,46.18,EUR,CUST_4850,BENEF_8057,0,0
TX_Bank_A_00730,2025-11-15 04:01:38.060397,199.09,EUR,CUST_8277,BENEF_5927,0,0
TX_Bank_A_00731,2026-01-12 04:01:38.060398,34.21,EUR,CUST_8341,BENEF_7768,0,0
TX_Bank_A_00732,2025-11-06 04:01:38.060399,273.79,USD,CUST_9166,BENEF_7046,0,0
TX_Bank_A_00733,2026-01-08 04:01:38.060400,11.54,USD,CUST_2944,BENEF_9416,0,0
TX_Bank_A_00734,2025-12-01 04:01:38.060401,694.88,USD,CUST_1291,BENEF_5965,0,0
TX_Bank_A_00735,2025-12-17 04:01:38.060402,301.54,EUR,CUST_7755,BENEF_7376,0,0
TX_Bank_A_00736,2025-10-23 04:01:38.060404,217.9,EUR,CUST_9996,BENEF_7450,0,0
TX_Bank_A_00737,2026-01-06 04:01:38.060405,648.09,EUR,ENTITY_X,BENEF_8957,0,1
TX_Bank_A_00738,2025-10-23 04:01:38.060406,1804.81,EUR,CUST_5990,BENEF_7404,0,0
TX_Bank_A_00739,2026-01-09 04:01:38.060407,679.63,EUR,CUST_4389,BENEF_7168,0,0
TX_Bank_A_00740,2026-01-11 04:01:38.060408,9.38,EUR,CUST_8474,BENEF_6745,0,0
TX_Bank_A_00741,2025-12-14 04:01:38.060409,21.77,GBP,CUST_6953,BENEF_5018,0,0
TX_Bank_A_00742,2025-12-20 04:01:38.060410,58.14,EUR,CUST_4652,BENEF_9659,0,0
TX_Bank_A_00743,2026-01-12 04:01:38.060411,154.34,EUR,CUST_6439,BENEF_8224,1,0
TX_Bank_A_00744,2025-10-27 04:01:38.060412,322.62,USD,CUST_8751,BENEF_6781,0,0
TX_Bank_A_00745,2025-12-26 04:01:38.060414,49.97,EUR,CUST_6952,BENEF_7497,0,0
TX_Bank_A_00746,2025-12-15 04:01:38.060415,196.4,USD,CUST_2868,BENEF_9223,0,0
TX_Bank_A_00747,2025-12-29 04:01:38.060416,47.8,USD,CUST_4633,BENEF_5290,1,0
TX_Bank_A_00748,2025-11-15 04:01:38.060417,59.31,GBP,ENTITY_Y,BENEF_8793,1,1
TX_Bank_A_00749,2025-10-21 04:01:38.060418,17.99,EUR,CUST_5783,BENEF_8999,0,0
TX_Bank_A_00750,2025-12-31 04:01:38.060419,37.16,USD,CUST_7125,BENEF_5471,0,0
TX_Bank_A_00751,2025-11-03 04:01:38.060420,19.54,EUR,CUST_1750,BENEF_7914,1,0
TX_Bank_A_00752,2025-12-18 04:01:38.060421,34.34,USD,CUST_9067,BENEF_5048,0,0
TX_Bank_A_00753,2025-11-16 04:01:38.060422,720.87,EUR,CUST_7704,BENEF_8771,0,0
TX_Bank_A_00754,2025-10-17 04:01:38.060423,35.73,EUR,CUST_4209,BENEF_7691,0,0
TX_Bank_A_00755,2025-12-13 04:01:38.060424,7696.9,EUR,CUST_7437,BENEF_7444,0,0
TX_Bank_A_00756,2025-11-28 04:01:38.060425,311.06,EUR,CUST_4122,BENEF_7899,1,0
TX_Bank_A_00757,2025-12-24 04:01:38.060427,195.83,USD,CUST_2765,BENEF_5877,1,0
TX_Bank_A_00758,2025-10-29 04:01:38.060428,40.95,USD,CUST_1761,BENEF_5042,1,0
TX_Bank_A_00759,2025-10-29 04:01:38.060429,424.31,USD,CUST_3018,BENEF_7864,0,0
TX_Bank_A_00760,2025-12-31 04:01:38.060430,62.59,EUR,CUST_8381,BENEF_6525,1,0
TX_Bank_A_00761,2025-12-25 04:01:38.060435,178.22,USD,CUST_9260,BENEF_8293,0,0
TX_Bank_A_00762,2025-12-06 04:01:38.060437,6905.87,EUR,CUST_9172,BENEF_7904,0,0
TX_Bank_A_00763,2026-01-01 04:01:38.060438,128.5,USD,ENTITY_Z,BENEF_5072,1,1
TX_Bank_A_00764,2025-11-01 04:01:38.060439,832.06,GBP,CUST_8091,BENEF_5830,0,0
TX_Bank_A_00765,2026-01-11 04:01:38.060440,51.69,EUR,CUST_8912,BENEF_8529,0,0
TX_Bank_A_00766,2025-12-06 04:01:38.060441,140.82,USD,CUST_3903,BENEF_9030,0,0
TX_Bank_A_00767,2025-11-02 04:01:38.060442,2113.71,EUR,CUST_3845,BENEF_6618,1,0
TX_Bank_A_00768,2025-10-20 04:01:38.060443,57.95,EUR,CUST_3103,BENEF_5694,0,0
TX_Bank_A_00769,2025-11-27 04:01:38.060444,2249.97,EUR,CUST_6273,BENEF_9334,0,0
TX_Bank_A_00770,2025-11-25 04:01:38.060446,429.07,EUR,CUST_7302,BENEF_9213,0,0
TX_Bank_A_00771,2025-12-20 04:01:38.060447,63.83,USD,CUST_5067,BENEF_6259,1,0
TX_Bank_A_00772,2026-01-05 04:01:38.060448,383.22,EUR,CUST_6617,BENEF_8364,1,0
TX_Bank_A_00773,2025-10-31 04:01:38.060449,638.31,EUR,CUST_8419,BENEF_6014,0,0
TX_Bank_A_00774,2025-10-18 04:01:38.060450,377.18,EUR,CUST_3263,BENEF_8992,0,0
TX_Bank_A_00775,2025-10-26 04:01:38.060451,14.08,USD,CUST_9393,BENEF_5056,0,0
TX_Bank_A_00776,2025-12-14 04:01:38.060452,49.86,GBP,CUST_9975,BENEF_6274,1,0
TX_Bank_A_00777,2026-01-01 04:01:38.060453,102.38,USD,CUST_4560,BENEF_7049,0,0
TX_Bank_A_00778,2025-10-17 04:01:38.060455,132.73,USD,CUST_5760,BENEF_6852,1,0
TX_Bank_A_00779,2025-12-07 04:01:38.060456,376.53,EUR,CUST_3173,BENEF_8855,0,0
TX_Bank_A_00780,2025-10-19 04:01:38.060457,193.75,EUR,CUST_3913,BENEF_8238,1,0
TX_Bank_A_00781,2025-10-30 04:01:38.060458,20.03,EUR,CUST_6281,BENEF_8066,1,0
TX_Bank_A_00782,2025-12-30 04:01:38.060459,262.51,EUR,CUST_6771,BENEF_7451,0,0
TX_Bank_A_00783,2025-11-03 04:01:38.060460,370.88,USD,CUST_7839,BENEF_7985,1,0
TX_Bank_A_00784,2026-01-09 04:01:38.060461,343.67,EUR,CUST_9747,BENEF_8508,0,0
TX_Bank_A_00785,2025-12-01 04:01:38.060463,750.82,USD,CUST_7920,BENEF_6492,0,0
TX_Bank_A_00786,2025-11-07 04:01:38.060464,518.47,EUR,CUST_9564,BENEF_9394,0,0
TX_Bank_A_00787,2025-11-21 04:01:38.060465,295.53,EUR,CUST_7240,BENEF_7207,1,0
TX_Bank_A_00788,2025-10-22 04:01:38.060466,133.59,EUR,CUST_1927,BENEF_5890,0,0
TX_Bank_A_00789,2025-11-28 04:01:38.060467,12.29,USD,CUST_3636,BENEF_8592,0,0
TX_Bank_A_00790,2026-01-06 04:01:38.060468,282.71,USD,CUST_5105,BENEF_8599,0,0
TX_Bank_A_00791,2025-11-11 04:01:38.060469,202.66,USD,CUST_2016,BENEF_6325,0,0
TX_Bank_A_00792,2025-10-24 04:01:38.060470,223.04,EUR,CUST_5835,BENEF_6145,0,0
TX_Bank_A_00793,2025-12-02 04:01:38.060471,21.86,GBP,CUST_9866,BENEF_7897,0,0
TX_Bank_A_00794,2026-01-13 04:01:38.060472,29.32,EUR,CUST_8415,BENEF_8555,1,0
TX_Bank_A_00795,2025-11-22 04:01:38.060473,720.34,EUR,CUST_4675,BENEF_5047,0,0
TX_Bank_A_00796,2025-11-13 04:01:38.060475,139.86,GBP,CUST_7371,BENEF_7942,0,0
TX_Bank_A_00797,2026-01-01 04:01:38.060476,412.51,EUR,CUST_5712,BENEF_6625,0,0
TX_Bank_A_00798,2025-11-20 04:01:38.060477,154.85,USD,CUST_1769,BENEF_5906,0,0
TX_Bank_A_00799,2025-11-29 04:01:38.060478,155.19,EUR,CUST_7349,BENEF_6552,1,0
TX_Bank_A_00800,2025-10-25 04:01:38.060479,606.33,EUR,CUST_6122,BENEF_7333,1,0
TX_Bank_A_00801,2025-11-17 04:01:38.060480,68.44,GBP,CUST_1881,BENEF_5329,0,0
TX_Bank_A_00802,2025-10-16 04:01:38.060481,171.43,EUR,ENTITY_Y,BENEF_6095,1,1
TX_Bank_A_00803,2025-12-26 04:01:38.060482,74.19,USD,CUST_8259,BENEF_8232,1,0
TX_Bank_A_00804,2025-11-20 04:01:38.060483,77.34,EUR,CUST_7025,BENEF_8449,1,0
TX_Bank_A_00805,2025-12-23 04:01:38.060485,93.34,USD,CUST_9955,BENEF_7713,0,0
TX_Bank_A_00806,2025-11-09 04:01:38.060486,207.1,EUR,CUST_4218,BENEF_5258,1,0
TX_Bank_A_00807,2025-10-23 04:01:38.060487,72.38,EUR,CUST_4170,BENEF_6313,0,0
TX_Bank_A_00808,2025-12-11 04:01:38.060488,976.17,EUR,CUST_3906,BENEF_6630,0,0
TX_Bank_A_00809,2025-10-28 04:01:38.060489,38.79,EUR,CUST_2220,BENEF_8926,0,0
TX_Bank_A_00810,2025-11-07 04:01:38.060491,112.13,GBP,CUST_3847,BENEF_7177,0,0
TX_Bank_A_00811,2025-11-14 04:01:38.060493,76.74,EUR,CUST_2955,BENEF_5973,0,0
TX_Bank_A_00812,2025-11-16 04:01:38.060494,1300.45,EUR,CUST_8020,BENEF_8449,0,0
TX_Bank_A_00813,2025-11-20 04:01:38.060495,199.3,EUR,CUST_5329,BENEF_9006,0,0
TX_Bank_A_00814,2025-10-31 04:01:38.060496,697.68,EUR,CUST_5178,BENEF_9506,1,0
TX_Bank_A_00815,2025-12-11 04:01:38.060497,15.99,USD,ENTITY_Y,BENEF_9059,1,1
TX_Bank_A_00816,2025-12-04 04:01:38.060498,221.53,GBP,CUST_3536,BENEF_6043,0,0
TX_Bank_A_00817,2025-12-14 04:01:38.060499,563.66,EUR,CUST_6285,BENEF_7661,1,0
TX_Bank_A_00818,2026-01-03 04:01:38.060501,167.91,USD,CUST_5934,BENEF_8275,1,0
TX_Bank_A_00819,2025-12-10 04:01:38.060502,733.79,EUR,CUST_6866,BENEF_9111,1,0
TX_Bank_A_00820,2025-11-18 04:01:38.060503,68.31,EUR,CUST_6207,BENEF_8185,0,0
TX_Bank_A_00821,2025-12-14 04:01:38.060504,1229.08,USD,CUST_4012,BENEF_6076,0,0
TX_Bank_A_00822,2025-11-16 04:01:38.060505,4667.35,EUR,CUST_9276,BENEF_5898,1,0
TX_Bank_A_00823,2025-11-03 04:01:38.060506,86.12,USD,CUST_9897,BENEF_5883,0,0
TX_Bank_A_00824,2025-10-28 04:01:38.060507,76.08,USD,CUST_2506,BENEF_5173,0,0
TX_Bank_A_00825,2025-10-21 04:01:38.060508,1313.01,EUR,CUST_4495,BENEF_6033,0,0
TX_Bank_A_00826,2025-11-27 04:01:38.060509,1586.62,GBP,CUST_6424,BENEF_6274,0,0
TX_Bank_A_00827,2025-12-02 04:01:38.060510,67.74,USD,CUST_4579,BENEF_7819,0,0
TX_Bank_A_00828,2026-01-11 04:01:38.060512,79.02,EUR,CUST_9691,BENEF_9096,0,0
TX_Bank_A_00829,2025-11-12 04:01:38.060513,97.25,USD,CUST_1144,BENEF_5111,0,0
TX_Bank_A_00830,2025-12-04 04:01:38.060514,19.75,EUR,CUST_6668,BENEF_6937,1,0
TX_Bank_A_00831,2025-12-22 04:01:38.060515,37.41,GBP,CUST_4994,BENEF_5426,1,0
TX_Bank_A_00832,2025-11-13 04:01:38.060516,32.91,USD,CUST_6258,BENEF_7802,0,0
TX_Bank_A_00833,2025-12-18 04:01:38.060517,46.91,EUR,CUST_2857,BENEF_8519,1,0
TX_Bank_A_00834,2025-11-30 04:01:38.060518,140.89,EUR,CUST_9851,BENEF_9891,0,0
TX_Bank_A_00835,2025-12-12 04:01:38.060519,210.89,USD,CUST_1404,BENEF_5065,0,0
TX_Bank_A_00836,2025-12-02 04:01:38.060520,1518.91,EUR,CUST_7143,BENEF_8558,1,0
TX_Bank_A_00837,2025-12-10 04:01:38.060521,33.2,EUR,CUST_9335,BENEF_8933,1,0
TX_Bank_A_00838,2025-10-30 04:01:38.060522,649.68,EUR,CUST_1718,BENEF_7371,1,0
TX_Bank_A_00839,2025-10-17 04:01:38.060523,107.66,EUR,CUST_4154,BENEF_7311,0,0
TX_Bank_A_00840,2025-12-10 04:01:38.060525,137.8,EUR,CUST_2349,BENEF_8980,1,0
TX_Bank_A_00841,2025-11-04 04:01:38.060526,408.39,EUR,CUST_3742,BENEF_5676,0,0
TX_Bank_A_00842,2026-01-13 04:01:38.060527,27.55,EUR,CUST_9814,BENEF_8513,1,0
TX_Bank_A_00843,2025-11-09 04:01:38.060528,263.38,USD,CUST_2072,BENEF_7029,1,0
TX_Bank_A_00844,2025-12-21 04:01:38.060529,190.5,EUR,CUST_4492,BENEF_6249,0,0
TX_Bank_A_00845,2026-01-04 04:01:38.060530,310.65,EUR,CUST_7950,BENEF_9188,0,0
TX_Bank_A_00846,2025-12-15 04:01:38.060531,229.01,EUR,CUST_4368,BENEF_6530,1,0
TX_Bank_A_00847,2025-11-23 04:01:38.060532,5901.43,EUR,CUST_8130,BENEF_7043,0,0
TX_Bank_A_00848,2025-11-13 04:01:38.060533,57.02,EUR,CUST_2181,BENEF_7303,0,0
TX_Bank_A_00849,2025-11-04 04:01:38.060534,66.92,EUR,CUST_3519,BENEF_5942,1,0
TX_Bank_A_00850,2025-12-15 04:01:38.060535,58.28,EUR,ENTITY_Z,BENEF_7158,0,1
TX_Bank_A_00851,2025-10-18 04:01:38.060537,64.51,USD,CUST_2433,BENEF_7026,1,0
TX_Bank_A_00852,2025-11-15 04:01:38.060538,57.05,USD,CUST_3916,BENEF_8515,0,0
TX_Bank_A_00853,2025-10-24 04:01:38.060539,883.18,USD,CUST_2154,BENEF_6625,0,0
TX_Bank_A_00854,2025-11-13 04:01:38.060540,1249.82,USD,CUST_4729,BENEF_8882,1,0
TX_Bank_A_00855,2025-11-18 04:01:38.060541,63.05,USD,CUST_7678,BENEF_5844,0,0
TX_Bank_A_00856,2026-01-12 04:01:38.060542,42.58,EUR,CUST_7626,BENEF_9115,0,0
TX_Bank_A_00857,2026-01-03 04:01:38.060543,301.0,USD,CUST_1276,BENEF_6484,1,0
TX_Bank_A_00858,2025-12-08 04:01:38.060544,64.82,EUR,CUST_2938,BENEF_6545,0,0
TX_Bank_A_00859,2025-12-17 04:01:38.060545,383.52,USD,CUST_2036,BENEF_9843,0,0
TX_Bank_A_00860,2025-11-24 04:01:38.060546,201.22,USD,CUST_1745,BENEF_6218,0,0
TX_Bank_A_00861,2025-10-18 04:01:38.060550,15.28,EUR,CUST_2189,BENEF_6879,1,0
TX_Bank_A_00862,2025-12-14 04:01:38.060551,1512.1,EUR,CUST_9238,BENEF_5986,1,0
TX_Bank_A_00863,2025-12-06 04:01:38.060552,2194.73,EUR,CUST_5937,BENEF_6083,1,0
TX_Bank_A_00864,2025-10-22 04:01:38.060553,59.19,USD,CUST_5612,BENEF_8287,0,0
TX_Bank_A_00865,2025-11-01 04:01:38.060554,82.97,USD,CUST_8170,BENEF_5314,1,0
TX_Bank_A_00866,2025-11-28 04:01:38.060555,227.88,USD,CUST_1504,BENEF_7243,0,0
TX_Bank_A_00867,2025-11-15 04:01:38.060556,245.1,EUR,CUST_9740,BENEF_6574,0,0
TX_Bank_A_00868,2025-11-05 04:01:38.060557,398.54,USD,CUST_7406,BENEF_6197,0,0
TX_Bank_A_00869,2025-11-08 04:01:38.060558,3026.94,EUR,CUST_9941,BENEF_8492,1,0
TX_Bank_A_00870,2025-12-01 04:01:38.060559,113.82,USD,CUST_3360,BENEF_5144,1,0
TX_Bank_A_00871,2025-11-21 04:01:38.060560,44.82,EUR,CUST_7113,BENEF_6635,0,0
TX_Bank_A_00872,2025-11-05 04:01:38.060562,18.75,EUR,CUST_1182,BENEF_5744,0,0
TX_Bank_A_00873,2025-12-03 04:01:38.060563,49.58,EUR,CUST_3316,BENEF_5417,1,0
TX_Bank_A_00874,2025-11-30 04:01:38.060564,141.22,USD,CUST_1082,BENEF_8115,0,0
TX_Bank_A_00875,2025-10-17 04:01:38.060565,2190.39,GBP,CUST_7456,BENEF_8336,1,0
TX_Bank_A_00876,2025-11-17 04:01:38.060566,68.28,EUR,CUST_2394,BENEF_9300,0,0
TX_Bank_A_00877,2025-12-11 04:01:38.060567,207.61,EUR,CUST_6633,BENEF_7510,0,0
TX_Bank_A_00878,2025-12-06 04:01:38.060568,144.8,GBP,CUST_9397,BENEF_6895,0,0
TX_Bank_A_00879,2025-12-13 04:01:38.060569,882.35,EUR,CUST_4014,BENEF_6816,0,0
TX_Bank_A_00880,2025-12-16 04:01:38.060570,6570.85,USD,CUST_5140,BENEF_7753,1,0
TX_Bank_A_00881,2025-12-30 04:01:38.060571,66.93,EUR,CUST_3971,BENEF_8490,0,0
TX_Bank_A_00882,2025-12-21 04:01:38.060572,71.22,EUR,CUST_1891,BENEF_8925,1,0
TX_Bank_A_00883,2025-12-05 04:01:38.060573,710.69,USD,CUST_9992,BENEF_5502,0,0
TX_Bank_A_00884,2025-12-30 04:01:38.060574,412.75,USD,CUST_2198,BENEF_9176,0,0
TX_Bank_A_00885,2025-11-07 04:01:38.060576,2368.62,EUR,CUST_2103,BENEF_8498,0,0
TX_Bank_A_00886,2025-10-18 04:01:38.060577,356.34,EUR,CUST_4234,BENEF_5423,0,0
TX_Bank_A_00887,2025-12-22 04:01:38.060579,86.58,USD,CUST_8982,BENEF_7492,1,0
TX_Bank_A_00888,2025-12-21 04:01:38.060580,359.96,EUR,CUST_6851,BENEF_5901,0,0
TX_Bank_A_00889,2025-12-18 04:01:38.060581,782.94,USD,CUST_4842,BENEF_7205,0,0
TX_Bank_A_00890,2025-11-14 04:01:38.060582,508.12,EUR,CUST_2143,BENEF_7978,0,0
TX_Bank_A_00891,2025-12-10 04:01:38.060583,317.64,EUR,CUST_6206,BENEF_7298,0,0
TX_Bank_A_00892,2025-10-31 04:01:38.060584,735.1,GBP,CUST_6379,BENEF_7875,0,0
TX_Bank_A_00893,2025-11-08 04:01:38.060585,857.43,USD,CUST_6008,BENEF_8424,1,0
TX_Bank_A_00894,2025-10-30 04:01:38.060586,1179.96,EUR,CUST_3496,BENEF_7023,0,0
TX_Bank_A_00895,2025-12-09 04:01:38.060589,392.71,USD,CUST_6971,BENEF_7620,0,0
TX_Bank_A_00896,2026-01-02 04:01:38.060590,115.51,EUR,CUST_8017,BENEF_5389,0,0
TX_Bank_A_00897,2025-12-21 04:01:38.060591,184.95,EUR,CUST_6131,BENEF_6488,1,0
TX_Bank_A_00898,2025-12-08 04:01:38.060592,906.66,GBP,CUST_4629,BENEF_5334,0,0
TX_Bank_A_00899,2025-12-16 04:01:38.060593,43.58,USD,CUST_8145,BENEF_5004,0,0
TX_Bank_A_00900,2025-11-29 04:01:38.060594,258.01,USD,CUST_6889,BENEF_5427,0,0
TX_Bank_A_00901,2025-12-23 04:01:38.060595,82.27,EUR,CUST_6432,BENEF_7634,0,0
TX_Bank_A_00902,2025-12-07 04:01:38.060596,154.95,EUR,CUST_8583,BENEF_6736,0,0
TX_Bank_A_00903,2026-01-13 04:01:38.060597,1009.97,EUR,CUST_6004,BENEF_7337,0,0
TX_Bank_A_00904,2025-10-16 04:01:38.060598,197.68,EUR,CUST_2783,BENEF_8867,1,0
TX_Bank_A_00905,2025-11-07 04:01:38.060600,159.12,USD,CUST_2343,BENEF_7295,0,0
TX_Bank_A_00906,2025-12-29 04:01:38.060601,19.3,EUR,CUST_3293,BENEF_9968,1,0
TX_Bank_A_00907,2025-12-10 04:01:38.060602,454.58,USD,CUST_4218,BENEF_5825,0,0
TX_Bank_A_00908,2026-01-09 04:01:38.060603,390.81,EUR,CUST_2252,BENEF_8529,0,0
TX_Bank_A_00909,2026-01-08 04:01:38.060604,3808.09,EUR,CUST_1305,BENEF_6514,0,0
TX_Bank_A_00910,2025-11-05 04:01:38.060605,93.53,EUR,CUST_1511,BENEF_7066,0,0
TX_Bank_A_00911,2025-12-08 04:01:38.060606,206.18,EUR,CUST_7637,BENEF_9024,1,0
TX_Bank_A_00912,2025-10-17 04:01:38.060607,215.74,EUR,CUST_4485,BENEF_7978,0,0
TX_Bank_A_00913,2025-12-29 04:01:38.060608,1581.58,GBP,CUST_5269,BENEF_7738,0,0
TX_Bank_A_00914,2025-10-25 04:01:38.060609,128.65,EUR,CUST_9842,BENEF_7493,0,0
TX_Bank_A_00915,2025-11-13 04:01:38.060610,225.55,GBP,CUST_3435,BENEF_5913,1,0
TX_Bank_A_00916,2026-01-01 04:01:38.060612,369.39,EUR,CUST_4658,BENEF_5793,0,0
TX_Bank_A_00917,2026-01-13 04:01:38.060613,196.35,GBP,CUST_5767,BENEF_5111,1,0
TX_Bank_A_00918,2025-11-02 04:01:38.060614,75.97,EUR,CUST_9210,BENEF_9520,0,0
TX_Bank_A_00919,2025-12-09 04:01:38.060615,198.57,GBP,CUST_7500,BENEF_6067,0,0
TX_Bank_A_00920,2025-11-15 04:01:38.060616,742.82,EUR,CUST_1173,BENEF_7713,0,0
TX_Bank_A_00921,2025-11-14 04:01:38.060617,31.82,USD,CUST_3717,BENEF_7953,0,0
TX_Bank_A_00922,2025-11-19 04:01:38.060618,181.17,GBP,CUST_3299,BENEF_7960,0,0
TX_Bank_A_00923,2025-12-02 04:01:38.060619,51.93,EUR,CUST_3935,BENEF_9824,0,0
TX_Bank_A_00924,2025-12-22 04:01:38.060620,891.2,EUR,CUST_3395,BENEF_9332,1,0
TX_Bank_A_00925,2026-01-08 04:01:38.060621,15.11,EUR,CUST_8921,BENEF_9953,1,0
TX_Bank_A_00926,2025-12-13 04:01:38.060622,64.18,GBP,CUST_1662,BENEF_8044,1,0
TX_Bank_A_00927,2025-11-14 04:01:38.060623,261.34,EUR,CUST_8989,BENEF_6951,0,0
TX_Bank_A_00928,2025-12-31 04:01:38.060625,1553.53,EUR,CUST_5331,BENEF_7260,0,0
TX_Bank_A_00929,2026-01-06 04:01:38.060626,134.47,EUR,CUST_1701,BENEF_6720,0,0
TX_Bank_A_00930,2025-11-24 04:01:38.060627,64.53,EUR,CUST_9485,BENEF_9786,1,0
TX_Bank_A_00931,2025-11-13 04:01:38.060628,2494.23,USD,CUST_6918,BENEF_8146,1,0
TX_Bank_A_00932,2026-01-05 04:01:38.060629,16.91,EUR,CUST_8448,BENEF_5714,0,0
TX_Bank_A_00933,2025-11-02 04:01:38.060630,5.48,USD,CUST_1653,BENEF_5871,0,0
TX_Bank_A_00934,2025-10-26 04:01:38.060631,287.15,GBP,CUST_6309,BENEF_6068,0,0
TX_Bank_A_00935,2025-10-19 04:01:38.060632,69.89,EUR,CUST_9542,BENEF_9930,0,0
TX_Bank_A_00936,2026-01-08 04:01:38.060633,32.08,USD,CUST_5480,BENEF_5985,0,0
TX_Bank_A_00937,2025-12-26 04:01:38.060634,429.46,EUR,CUST_5314,BENEF_5336,0,0
TX_Bank_A_00938,2025-12-26 04:01:38.060635,213.94,USD,CUST_3848,BENEF_9805,1,0
TX_Bank_A_00939,2025-11-03 04:01:38.060636,63.68,EUR,CUST_7201,BENEF_6560,0,0
TX_Bank_A_00940,2025-12-07 04:01:38.060638,21.75,USD,CUST_2275,BENEF_6580,0,0
TX_Bank_A_00941,2026-01-04 04:01:38.060639,549.32,EUR,CUST_7165,BENEF_8651,1,0
TX_Bank_A_00942,2025-12-14 04:01:38.060640,393.59,EUR,CUST_4651,BENEF_5808,0,0
TX_Bank_A_00943,2025-12-30 04:01:38.060641,127.9,EUR,CUST_6781,BENEF_5613,0,0
TX_Bank_A_00944,2025-11-04 04:01:38.060642,2368.37,EUR,CUST_6653,BENEF_9477,0,0
TX_Bank_A_00945,2025-11-22 04:01:38.060643,29.81,USD,CUST_8898,BENEF_7809,0,0
TX_Bank_A_00946,2025-10-29 04:01:38.060644,15.06,EUR,CUST_1108,BENEF_7469,0,0
TX_Bank_A_00947,2025-10-30 04:01:38.060645,52.57,USD,CUST_3276,BENEF_8884,1,0
TX_Bank_A_00948,2025-10-27 04:01:38.060646,138.6,EUR,CUST_4768,BENEF_6654,0,0
TX_Bank_A_00949,2025-12-17 04:01:38.060648,213.79,USD,CUST_5600,BENEF_9370,0,0
TX_Bank_A_00950,2025-11-09 04:01:38.060649,103.35,EUR,CUST_4062,BENEF_6258,0,0
TX_Bank_A_00951,2025-11-27 04:01:38.060650,251.66,EUR,CUST_2938,BENEF_5358,0,0
TX_Bank_A_00952,2025-11-18 04:01:38.060651,22.71,EUR,CUST_7793,BENEF_6047,1,0
TX_Bank_A_00953,2025-11-19 04:01:38.060652,1294.2,USD,CUST_2856,BENEF_6570,1,0
TX_Bank_A_00954,2025-12-07 04:01:38.060653,131.21,EUR,CUST_8844,BENEF_8425,0,0
TX_Bank_A_00955,2025-10-31 04:01:38.060654,793.1,USD,CUST_3641,BENEF_9509,1,0
TX_Bank_A_00956,2025-11-21 04:01:38.060655,248.16,USD,CUST_7732,BENEF_7068,0,0
TX_Bank_A_00957,2025-12-06 04:01:38.060656,294.46,EUR,ENTITY_X,BENEF_9590,1,1
TX_Bank_A_00958,2025-11-03 04:01:38.060657,348.85,USD,CUST_3639,BENEF_7845,0,0
TX_Bank_A_00959,2025-10-27 04:01:38.060658,290.49,EUR,CUST_9399,BENEF_7998,1,0
TX_Bank_A_00960,2026-01-07 04:01:38.060660,389.2,EUR,CUST_3406,BENEF_8673,1,0
TX_Bank_A_00961,2025-10-28 04:01:38.060661,1089.78,USD,CUST_5231,BENEF_5961,0,0
